best_model: {'scl': StandardScaler(), 'reg': MultiOutputRegressor(estimator=Lasso(alpha=7.934096665797492e-05))}
train_score: 1.89 (0.03)
test_score: 1.92 (0.11)
fit_time: 0.01 (0.01)
mean_train_score,std_train_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,reg__estimator__alpha
-2.2209262024927163,0.023835920415085095,-2.236531818522613,0.10145396810721255,0.0032090663909912108,0.004364999622436501,0.6150985788580504
-2.276473123280558,0.024364870080796373,-2.2920202141438186,0.09918714613487191,0.0062542915344238285,0.007659914099065648,0.6826071834272393
-2.334443167508307,0.026215075265446364,-2.3490892893200757,0.09547705784543827,0.00625,0.007654655594717293,0.7575250258771921
-2.39515162434248,0.025930430094468836,-2.4098903797963933,0.09541440048481924,0.0032090663909912108,0.004364999622436501,0.8406652885618334
-2.4684764553772713,0.025534865526438893,-2.4832237954847574,0.09530567678131907,0.0031291484832763673,0.006258296966552734,0.9329304026284696
-2.556734584602866,0.025012110691730496,-2.571629686404673,0.09561764537278312,0.005330514907836914,0.006688766895407785,1.0353218432956637
-2.6623752942384495,0.0244679981861649,-2.6774458915733272,0.09610561116128381,0.0010040283203125,0.002008056640625,1.1489510001873087
-2.7841358784934407,0.02266914435216715,-2.7992413405171357,0.09788246600821861,0.0031246662139892576,0.006249332427978515,1.2750512407130128
-2.909513586499421,0.020614746161725688,-2.9245582326200203,0.09969792310044256,0.0031252384185791017,0.0062504768371582035,1.414991297434576
-3.055358717072665,0.020411553153762786,-3.0699826933571766,0.09963125688261526,0.0031252384185791017,0.0062504768371582035,1.5702901247293775
-3.225983820547819,0.02029620667630964,-3.2398075981001773,0.09903935328793698,0.0034271240234375,0.006854248046875,1.7426333860096508
-3.4249935858284837,0.019534859664619743,-3.437957836021434,0.0997540857063841,0.0029040813446044923,0.005808162689208985,1.933891750455232
-3.6551325120518277,0.018553470693130198,-3.6682942730949564,0.1015388049714495,0.0031252384185791017,0.0062504768371582035,2.1461411978584057
-3.92187963569683,0.01733448571122164,-3.9353737089383216,0.10388061304423304,0.0034271240234375,0.006854248046875,2.381685551976161
-4.104178445311915,0.014883670897804012,-4.117642704126685,0.10896318949666976,0.0031252384185791017,0.0062504768371582035,2.643081486974108
-4.30646534643026,0.014030892974934666,-4.3206053250796375,0.11542549415783875,0.0031252384185791017,0.006250476837158203,2.9331662783900483
-4.5427317203972155,0.0136447146271596,-4.55663544104534,0.1218072004285741,0.0034271240234375,0.006854248046875,3.2550885998350565
-4.8161884525181415,0.014218752706042946,-4.829733939404695,0.12907080012931638,0.006250143051147461,0.007654830665549898,3.6123426997094303
-5.129648609706544,0.014100280298404379,-5.143091340343134,0.1405629443667387,0.0031252384185791017,0.0062504768371582035,4.008806328898465
-5.486285410552098,0.015861171543727008,-5.499546811462437,0.15206414874887225,0.0031280994415283205,0.006256198883056641,4.448782831127585
-5.889432505774009,0.016819165883734506,-5.903209853506235,0.16695234200968692,0.0031301021575927735,0.006260204315185547,4.937047852839004
-6.340116761313776,0.016656804431645546,-6.354122441750701,0.18744746939677545,0.0031280994415283205,0.006256198883056641,5.478901179593945
-6.8445340646113335,0.01624658974366963,-6.859750997204084,0.21141987898297837,0.0032082080841064455,0.005686678163732644,6.080224261649427
-7.3495554330322035,0.05267106363252328,-7.363774685655133,0.19811391988095586,0.006255006790161133,0.007660791894648278,6.747544053110699
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031280994415283205,0.006256198883056641,7.488103857590031
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006027078628540039,0.007389744627735055,8.309941949353403
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003124904632568359,0.006249809265136718,9.221978823334341
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031280994415283205,0.006256198883056641,10.234114021054527
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0034271240234375,0.006854248046875,11.357333583431052
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031301021575927735,0.006260204315185547,12.603829296797274
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031280994415283205,0.006256198883056641,13.987131026472387
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0034271240234375,0.006854248046875,15.52225357427048
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031301021575927735,0.006260204315185547,17.225859653987875
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003125,0.006250000000000001,19.116440753857038
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0029040813446044923,0.0058081626892089845,21.214517849106322
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,23.542864143224204
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,26.126752255633317
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006027078628540039,0.007389744627735055,28.99422853882881
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003124904632568359,0.006249809265136718,32.176417502507356
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003125,0.006250000000000001,35.707859649004625
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0034271240234375,0.006854248046875,39.626886387014785
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031301021575927735,0.006260204315185547,43.97603609302721
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006248855590820312,0.007653254050831603,48.80251583654434
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0029040813446044923,0.005808162689208985,54.15871378079476
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003124904632568359,0.0062498092651367175,60.10276782070388
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003125,0.006250000000000001,66.69919663030129
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006252002716064453,0.007657108917188982,74.01959996915652
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,82.14343584919439
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,91.15888299750837
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003123760223388672,0.006247520446777344,101.1637979766207
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.007754993438720703,0.006989655780679285,112.26677735108159
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.004833221435546875,0.006334507286238013,124.58833642950081
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003125572204589844,0.006251144409179688,138.2622173764659
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.004631137847900391,0.006225383894928283,153.43684089300132
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031297683715820314,0.006259536743164063,170.2769172225898
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006249332427978515,0.007653838377001793,188.96523396912116
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.004631137847900391,0.006225383894928283,209.70464013232308
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031297683715820314,0.006259536743164064,232.7202478960412
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006249332427978515,0.007653838377001793,258.2618760682675
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006254005432128906,0.007659561078655017,286.6067616948256
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0032075881958007813,0.003941097835112842,318.0625692794119
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0017034530639648438,0.003406906127929687,352.9707302730657
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0031297683715820314,0.006259536743164064,391.71014908092604
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.003123760223388672,0.006247520446777344,434.70131581250354
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006251144409179688,0.007656057055471028,482.41087041653736
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,535.3566677410719
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.00624847412109375,0.007652786633832637,594.113398496504
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,659.3188271333541
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.006250572204589844,0.007655356250834229,731.6807143427208
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,811.9844993184009
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0037079334259033205,0.00503029178851919,901.1018251665037
-7.35294954785237,0.05669593043450831,-7.366989219941061,0.19415209497465685,0.0,0.0,1000.0
